date,sentiment_score
2013-08-10,0.6459394097328186
2013-08-12,0.19624614595834697
2013-08-13,0.33989916555583477
2013-08-14,0.33169059652615995
2013-08-15,0.14407850429415703
2013-08-16,-0.14036673946040018
2013-08-17,-0.7730010747909546
2013-08-18,0.23918215930461884
2013-08-19,-0.19380946643650532
2013-08-20,0.4475523352622986
2013-08-21,-0.1377839345484972
2013-08-22,0.022239578189328313
2013-08-23,-0.011637207386749131
2013-08-26,-0.10360289923846722
2013-08-27,0.3487699829041958
2013-08-28,-0.13900705939158797
2013-08-29,0.2533233556896448
2013-08-30,0.23816822422668338
2013-08-31,0.2640751898288727
2013-09-02,0.0052654799073934555
2013-09-03,0.22201153598725795
2013-09-04,0.18992575878898302
2013-09-05,0.462855327129364
2013-09-06,0.23136820942163466
2013-09-08,0.07319733997186025
2013-09-09,0.46022604405879974
2013-09-10,0.46732112765312195
2013-09-11,-0.1879161452608449
2013-09-12,0.14225293025374414
2013-09-13,0.7028900370001793
2013-09-16,0.264611913719111
2013-09-17,0.021296959709037434
2013-09-18,-0.019863007590174675
2013-09-19,-0.4283473491668701
2013-09-20,-0.26139568351209164
2013-09-21,-0.04377575218677521
2013-09-22,-0.05458052456378937
2013-09-23,0.02899110671132803
2013-09-24,-0.031128852229033197
2013-09-25,0.18384382873773575
2013-09-26,0.37221353336730423
2013-09-27,0.3472399339079857
2013-09-30,0.23431489585588375
2013-10-01,-0.007971740638216337
2013-10-02,-0.02366207829780049
2013-10-03,-0.2692018396088055
2013-10-04,-0.21008709073066711
2013-10-06,0.3301331102848053
2013-10-07,0.14775076285004615
2013-10-08,0.08477132301777601
2013-10-09,0.06443386276563008
2013-10-10,0.18735221359464857
2013-10-11,0.2647215574979782
2013-10-12,0.05973963811993599
2013-10-15,0.1518068873487851
2013-10-16,-0.0015828060832890596
2013-10-17,0.12484391282002132
2013-10-18,-0.15411423295736312
2013-10-19,-0.8359443247318268
2013-10-20,-0.8470224738121033
2013-10-21,0.04224261045455933
2013-10-22,-0.04162512570619583
2013-10-23,0.31548562049865725
2013-10-24,0.516879776758807
2013-10-25,-0.0699855802314622
2013-10-28,0.6088671599115644
2013-10-29,0.01861938222178391
2013-10-30,0.1700152179847161
2013-10-31,0.5382089000195265
2013-11-01,-0.2021747287362814
2013-11-03,0.7811005711555481
2013-11-04,0.03302167395928076
2013-11-05,0.27906910939650104
2013-11-06,0.33234984807383555
2013-11-07,0.2782102874480188
2013-11-08,0.3247983002414306
2013-11-11,0.00821593999862671
2013-11-12,0.3547378174428429
2013-11-13,0.31821838123723867
2013-11-14,0.057035945976773895
2013-11-15,0.10075917363994652
2013-11-16,-0.683525025844574
2013-11-18,0.29506792857622105
2013-11-19,0.3583100279793143
2013-11-20,0.4716850992005605
2013-11-21,0.4059657280643781
2013-11-22,0.5313874930143356
2013-11-25,0.19956304844130168
2013-11-26,0.4261295249064763
2013-11-27,0.0531425341963768
2013-11-28,0.1868435636162758
2013-11-29,-0.10195500254631043
2013-11-30,-0.6254879832267761
2013-12-02,0.06876283639576286
2013-12-03,0.562114354636934
2013-12-04,0.2899274981270234
2013-12-05,0.22110534731585246
2013-12-06,0.16657285019755363
2013-12-08,0.8169828057289124
2013-12-09,0.2811524100187752
2013-12-10,0.3435228742245171
2013-12-11,0.2400226557457989
2013-12-12,0.2882154338921492
2013-12-13,0.1389857716858387
2013-12-14,-0.4297056347131729
2013-12-15,0.8794723749160767
2013-12-16,0.1116990921398004
2013-12-17,0.18574170683595267
2013-12-18,0.31899635967883194
2013-12-19,0.13664530724700955
2013-12-20,0.23943317607045173
2013-12-22,0.3697023193041484
2013-12-23,0.20332508737390692
2013-12-24,0.03952694684267044
2013-12-26,-0.03471342474222183
2013-12-27,0.8774287700653076
2013-12-29,-0.8933287858963013
2013-12-30,0.5437429714947939
2013-12-31,0.20211584568023683
2014-01-02,-0.35798146994784474
2014-01-03,-0.5417354807257653
2014-01-05,0.032700177282094955
2014-01-06,0.03511283965781331
2014-01-07,0.24501058962196112
2014-01-08,0.3613567095663812
2014-01-09,0.17615646682679653
2014-01-10,-0.13769232233365378
2014-01-12,-0.28962500393390656
2014-01-13,-0.021297883242368698
2014-01-14,-0.0319628349194924
2014-01-15,-0.02945512598928283
2014-01-16,0.06104218885302544
2014-01-17,0.411688852434357
2014-01-18,-0.37856999039649963
2014-01-19,-0.25608760118484497
2014-01-20,0.3764541896060109
2014-01-21,0.387132003903389
2014-01-22,0.11343846749514341
2014-01-23,0.3074464039369063
2014-01-24,-0.009570804557629995
2014-01-25,-0.8559140861034393
2014-01-26,-0.29709386080503464
2014-01-27,-0.0803352188732889
2014-01-28,0.2710600271821022
2014-01-29,0.3525225796869823
2014-01-30,-0.200955630838871
2014-01-31,0.08719909477692384
2014-02-03,0.09099562652409077
2014-02-04,0.25199096732669407
2014-02-05,0.2554774309198062
2014-02-06,0.3693830899216912
2014-02-07,0.13814681892593703
2014-02-10,0.03454858596835818
2014-02-11,0.27770754593339836
2014-02-12,0.5193305090069771
2014-02-13,0.39555238080876215
2014-02-14,0.31382185717423755
2014-02-17,-0.3844388574361801
2014-02-18,0.4389288012276996
2014-02-19,0.09574269063093445
2014-02-20,-0.05291462130844593
2014-02-21,0.49089654428618296
2014-02-23,0.040828410536050797
2014-02-24,-0.20790873654186726
2014-02-25,0.2629401795566082
2014-02-26,0.08443183236970352
2014-02-27,0.07735342818957108
2014-02-28,0.1732255540167292
2014-03-03,0.3278788856875438
2014-03-04,0.27802777556436403
2014-03-05,0.32781587230662507
2014-03-06,0.2688943944547487
2014-03-07,0.28995088255032897
2014-03-10,0.10337545676156878
2014-03-11,-0.16402830788865685
2014-03-12,-0.11027540791441094
2014-03-13,0.06642954131322247
2014-03-14,-0.21394602901169232
2014-03-17,0.007854854222387075
2014-03-18,0.44453874975442886
2014-03-19,0.22444880166305944
2014-03-20,0.23517164375100816
2014-03-21,0.09361870826355048
2014-03-23,0.029572507366538048
2014-03-24,-0.008093749731779098
2014-03-25,0.16889939224347472
2014-03-26,0.06962195766920393
2014-03-27,0.2595637937864432
2014-03-28,0.3854947190731764
2014-03-30,0.8502586483955383
2014-03-31,0.28991791900051267
2014-04-01,0.11428379043936729
2014-04-02,0.16193651556968688
2014-04-03,0.2564983732998371
2014-04-04,0.3460561316460371
2014-04-06,0.43147073686122894
2014-04-07,0.4213380953297019
2014-04-08,0.4753497817686626
2014-04-09,0.4536965460413032
2014-04-10,0.3241379050394663
2014-04-11,-0.31624961484755787
2014-04-12,0.0848178118467331
2014-04-13,-0.4314688630402088
2014-04-14,0.3277379320218013
2014-04-15,0.22060476212451854
2014-04-16,-0.119906531025966
2014-04-17,0.1467833931868275
2014-04-18,-0.8999030590057373
2014-04-20,-0.8343197107315063
2014-04-21,-0.27554000665744144
2014-04-22,-0.17293687959512075
2014-04-23,-0.04757121606515004
2014-04-24,0.21979034307102363
2014-04-25,0.10082222521305084
2014-04-27,0.0019597411155700684
2014-04-28,0.3418805103749037
2014-04-29,0.19768359791487455
2014-04-30,0.43891884852200747
2014-05-01,0.2387638354880942
2014-05-02,-0.03383609040507248
2014-05-05,0.2627039729307095
2014-05-06,0.12360638652283412
2014-05-07,0.33573823579047857
2014-05-08,0.10032992484048009
2014-05-09,0.2934761024080217
2014-05-12,0.2436084148939699
2014-05-13,0.539458583871072
2014-05-14,0.30671312717291027
2014-05-15,0.06732016572585472
2014-05-16,-0.38106259517371655
2014-05-18,-0.021040508523583412
2014-05-19,0.3515673627456029
2014-05-20,0.03442840616811405
2014-05-21,0.33285197442663567
2014-05-22,-0.033851108700037005
2014-05-23,0.22059248089790345
2014-05-26,-0.010662002996964888
2014-05-27,0.19576734361740258
2014-05-28,0.028254560194909573
2014-05-29,0.14157795272767543
2014-05-30,0.020736523179544344
2014-05-31,-0.13907940685749054
2014-06-02,0.06371877665321032
2014-06-03,-0.15748898519410026
2014-06-04,0.3177318647503853
2014-06-05,0.0843087900429964
2014-06-06,0.42010870203375816
2014-06-08,-0.010313761730988821
2014-06-09,0.4216284230351448
2014-06-10,0.1994069574607743
2014-06-11,0.3950224011205137
2014-06-12,0.3324832466359322
2014-06-13,0.47133035883307456
2014-06-15,0.1312173753976822
2014-06-16,0.22450354397296907
2014-06-17,0.11579583349327247
2014-06-18,0.21125931955046123
2014-06-19,0.38439252972602844
2014-06-20,0.04599366243928671
2014-06-23,-0.14301967214454303
2014-06-24,0.37448731395933366
2014-06-25,0.07036348152905703
2014-06-26,0.23124645765011126
2014-06-27,0.17661256156861782
2014-06-29,0.5190506502985954
2014-06-30,-0.038510844111442566
2014-07-02,0.11927871499210596
2014-07-03,-0.04795297384262085
2014-07-04,-0.08318302035331726
2014-07-05,0.00035471469163894653
2014-07-06,-0.4162154830992222
2014-07-07,-0.11406266689300537
2014-07-08,0.1950350383296609
2014-07-09,-0.1262977854348719
2014-07-10,0.630816658337911
2014-07-11,-0.4068955257534981
2014-07-13,0.025312120094895363
2014-07-14,-0.2615349739789963
2014-07-15,0.2147613118092219
2014-07-16,0.2776126265525818
2014-07-17,0.21314038685522974
2014-07-18,0.2747200757265091
2014-07-21,0.24793113442137837
2014-07-22,-0.1296650916337967
2014-07-23,0.013965518027544022
2014-07-24,0.4967271957014288
2014-07-25,-0.45966639667749404
2014-07-27,0.8851962089538574
2014-07-28,0.17523413803428411
2014-07-29,0.252542741258036
2014-07-30,0.4579147720201449
2014-07-31,0.3106743703285853
2014-08-01,0.3202367485500872
2014-08-03,-0.9257091283798218
2014-08-05,0.30554596583048504
2014-08-06,0.2484974590345071
2014-08-07,0.38943526858929545
2014-08-08,0.26435213287671405
2014-08-10,-0.8828558325767517
2014-08-11,-0.2098150873290641
2014-08-12,0.40962009818758816
2014-08-13,0.3249145444286497
2014-08-14,0.2297548131706814
2014-08-15,0.1537242792546749
2014-08-17,-0.869512677192688
2014-08-18,0.18618900328874588
2014-08-19,-0.0479940107713143
2014-08-20,0.6526489496231079
2014-08-21,0.09543001008304683
2014-08-22,-0.2035695076920092
2014-08-24,0.7313935160636902
2014-08-25,0.28004553479452926
2014-08-26,0.3874869104474783
2014-08-27,0.18886973857879638
2014-08-28,0.2827590477785894
2014-08-29,0.1794391912408173
2014-09-01,-0.15148460865020752
2014-09-02,0.7905936241149902
2014-09-03,0.12968830277140325
2014-09-04,0.15978282845268646
2014-09-05,0.18676107128461203
2014-09-07,0.284232497215271
2014-09-08,-0.07390512935817242
2014-09-09,0.2473658429315457
2014-09-10,0.24773617088794708
2014-09-11,0.13666672669351101
2014-09-12,-0.10007107878724734
2014-09-14,-0.2320229560136795
2014-09-15,0.21865312258402506
2014-09-16,0.015228132903575897
2014-09-17,0.1789533756673336
2014-09-18,0.1394202248858554
2014-09-19,0.2314908467233181
2014-09-22,0.4384247425943613
2014-09-23,0.07232877556234599
2014-09-24,0.5016983926296235
2014-09-25,0.22109545042945278
2014-09-26,-0.2041180869564414
2014-09-29,0.20326428557746112
2014-09-30,0.37773484057363343
2014-10-01,0.26022158066431683
2014-10-02,0.34032549771169823
2014-10-03,0.3134019921223323
2014-10-05,0.07591930404305458
2014-10-06,0.41660209698602557
2014-10-07,0.276089129736647
2014-10-08,0.1456251268585523
2014-10-09,0.21749889366328717
2014-10-10,0.2695152312517166
2014-10-12,0.04101775586605072
2014-10-13,0.2564362920820713
2014-10-14,-0.1832622860868772
2014-10-15,0.25659743463620543
2014-10-16,-0.1738841583331426
2014-10-17,0.4629928171634674
2014-10-19,-0.9322567582130432
2014-10-20,0.4762570932507515
2014-10-21,0.4236615555627005
2014-10-22,0.1996966451406479
2014-10-23,0.3668220015242696
2014-10-24,0.06614067157109578
2014-10-27,-0.006837440654635429
2014-10-28,0.2330112315248698
2014-10-29,0.07499040917239407
2014-10-30,0.2350883369023601
2014-10-31,-0.06317322887480259
2014-11-03,0.09220267925411463
2014-11-04,0.346291350821654
2014-11-05,0.24826168601534196
2014-11-06,0.5129623662899522
2014-11-07,0.448573616022865
2014-11-10,0.032708070054650304
2014-11-11,-0.09103111390556608
2014-11-12,0.3635065510869026
2014-11-13,0.1325446191814638
2014-11-14,0.3323193738857905
2014-11-16,-0.5119310617446899
2014-11-17,0.1451647679011027
2014-11-18,0.1907992340962995
2014-11-19,0.026869767904281618
2014-11-20,0.10702197638650736
2014-11-21,0.14995895996689795
2014-11-23,-0.6174668918053309
2014-11-24,0.18846165984869004
2014-11-25,0.11965865676756948
2014-11-26,-0.012198534201491962
2014-11-27,-0.1483150769311648
2014-11-28,-0.13368883832461304
2014-11-30,-0.1709786099381745
2014-12-01,0.2165842011038746
2014-12-02,0.1760811023414135
2014-12-03,0.015833851777844958
2014-12-04,-0.14550235914066434
2014-12-05,0.3809459985544284
2014-12-07,-0.9621101021766663
2014-12-08,0.046749584221591554
2014-12-09,0.3372071700937608
2014-12-10,0.2032676339149475
2014-12-11,0.08536822348833084
2014-12-12,0.18360619470477105
2014-12-14,-0.2422106135636568
2014-12-15,0.05424902455082962
2014-12-16,0.3099185696669987
2014-12-17,-0.018791772425174713
2014-12-18,-0.09428166846434276
2014-12-19,0.16419088138410678
2014-12-21,-0.09932446107268333
2014-12-22,0.37921330829461414
2014-12-23,-0.03601606961871896
2014-12-24,0.1174691841006279
2014-12-25,-0.25447791814804077
2014-12-29,-0.17525290635724863
2014-12-30,-0.06502676010131836
2014-12-31,-0.2715890556573868
2015-01-02,0.6425477564334869
2015-01-05,-0.217403095215559
2015-01-06,0.15467337161923447
2015-01-07,-0.024284758418798447
2015-01-08,0.14953320721785227
2015-01-09,0.06132952713718017
2015-01-11,-0.4721619759996732
2015-01-12,-0.06875504553318024
2015-01-13,0.017864177624384563
2015-01-14,0.3039983779191971
2015-01-15,-0.18117136135697365
2015-01-16,-0.06244776491075754
2015-01-18,-0.29019486904144287
2015-01-19,-0.26732075427259716
2015-01-20,0.006838991173676082
2015-01-21,0.06385367317125201
2015-01-22,-0.07890530442818999
2015-01-23,0.31917863090833026
2015-01-25,0.01458439975976944
2015-01-26,0.07085920460522174
2015-01-27,0.17680387385189533
2015-01-28,0.34086778114239374
2015-01-29,-0.02321499758041822
2015-01-30,0.21780668199062347
2015-02-02,-0.247488752214445
2015-02-03,0.04410437949829631
2015-02-04,0.12841872727641693
2015-02-05,0.03142819972708821
2015-02-06,0.22698589166005453
2015-02-09,0.23623908739537
2015-02-10,0.2982302314291398
2015-02-11,-0.0712838601320982
2015-02-12,-0.15002019916261947
2015-02-13,0.2026511374861002
2015-02-17,0.18316280407210192
2015-02-18,0.5092652887105942
2015-02-19,0.35145815868269314
2015-02-20,0.026686753146350384
2015-02-23,-0.11142741922627795
2015-02-24,0.2329335105088022
2015-02-25,0.1265825050121004
2015-02-26,0.3648915843417247
2015-02-27,0.004057617392390966
2015-03-02,0.4174941390752792
2015-03-03,0.14644280821084976
2015-03-04,0.28477118300894894
2015-03-05,0.5077408908937986
2015-03-06,-0.28634352460503576
2015-03-08,0.5322964936494827
2015-03-09,0.3455478227697313
2015-03-10,0.30122870299965143
2015-03-11,0.36016935228624125
2015-03-12,0.21640001223064387
2015-03-13,0.08123030265172322
2015-03-16,0.43390119696656865
2015-03-17,0.019197916612029076
2015-03-18,0.19650385174900292
2015-03-19,0.3449259221088141
2015-03-20,-0.12767522148787974
2015-03-22,0.0698203295469284
2015-03-23,0.39178071450442076
2015-03-24,0.18130937218666077
2015-03-25,0.12301719635725021
2015-03-26,-0.06511657685041428
2015-03-27,0.040328990668058395
2015-03-30,0.35982615128159523
2015-03-31,0.15179686088647162
2015-04-01,0.1435103841125965
2015-04-02,0.039528656750917435
2015-04-03,-0.055384159088134766
2015-04-06,-0.093073770403862
2015-04-07,0.5055721857481532
2015-04-08,0.18793391715735197
2015-04-09,0.1980695202946663
2015-04-10,0.2195544382557273
2015-04-11,0.1323934942483902
2015-04-13,0.31051491914937895
2015-04-14,0.28153660479519105
2015-04-15,0.41915412098169325
2015-04-16,0.5397956315428019
2015-04-17,-0.13236475363373756
2015-04-19,0.8188230991363525
2015-04-20,0.39567170408554375
2015-04-21,0.5355697125196457
2015-04-22,0.30730804800987244
2015-04-23,0.6829218000173569
2015-04-24,-0.5598788460095724
2015-04-27,0.3025003654571871
2015-04-28,-0.052832535933703184
2015-04-29,-0.28091059969021726
2015-04-30,0.15293650201056153
2015-05-01,0.2879140334469931
2015-05-03,-0.6356313228607178
2015-05-04,-0.06945980302989482
2015-05-05,0.4777181181125343
2015-05-06,0.08941303783406813
2015-05-07,0.48996194967856777
2015-05-08,0.0987666721145312
2015-05-11,0.24216804690659047
2015-05-12,0.2600996650289744
2015-05-13,0.1307185124605894
2015-05-14,0.10542935516466112
2015-05-15,-0.19394109956920147
2015-05-18,-0.454944234341383
2015-05-19,-0.05836406722664833
2015-05-20,-0.09359680116176605
2015-05-21,0.3985325914214958
2015-05-22,0.20300024934113026
2015-05-23,-0.7386525273323059
2015-05-25,-0.10747241079807282
2015-05-26,0.3299569943073121
2015-05-27,0.2668716589299341
2015-05-28,0.10605080026601042
2015-05-29,-0.027896506090958912
2015-05-31,-0.5480003356933594
2015-06-01,0.18686571211687156
2015-06-02,0.16473692581057547
2015-06-03,0.1885774972086603
2015-06-04,0.08563859512408574
2015-06-05,-0.3445749618113041
2015-06-08,0.24993887096643447
2015-06-09,0.22919995114207267
2015-06-10,0.29118263969818753
2015-06-11,0.038495036959648135
2015-06-12,0.22354405683775744
2015-06-15,0.3996998037804257
2015-06-16,0.07806108240038157
2015-06-17,0.1309914430603385
2015-06-18,0.31018114897112053
2015-06-19,0.3809899762272835
2015-06-22,-0.1636071413755417
2015-06-23,-0.25121891539957786
2015-06-24,0.39427949984868366
2015-06-25,0.2973836630117148
2015-06-26,0.23337876722216605
2015-06-28,0.8470805287361145
2015-06-29,0.2285231351852417
2015-06-30,0.22777663882483135
2015-07-01,0.4192948639392853
2015-07-02,0.19520966393443254
2015-07-03,-0.7435868183771769
2015-07-06,0.19668731093406677
2015-07-07,0.017580130447944004
2015-07-08,0.3802230775356293
2015-07-09,0.1600094772875309
2015-07-10,0.7223827044169108
2015-07-12,0.027132902294397354
2015-07-13,0.23330256342887878
2015-07-14,0.39374411571770906
2015-07-15,-0.1278682832013477
2015-07-16,0.09777176421549585
2015-07-17,-0.2879157140851021
2015-07-18,-0.808583676815033
2015-07-19,-0.01661975495517254
2015-07-20,0.27338431659154594
2015-07-21,0.5082482695579529
2015-07-22,0.2009215248482568
2015-07-24,-0.21883496642112732
2015-07-25,0.4657226800918579
2015-07-27,0.19705891183444432
2015-07-28,-0.014168202369050547
2015-07-29,0.043655313212763176
2015-07-30,0.17142235580831766
2015-07-31,-0.06771602667868137
2015-08-03,-0.3045220375061035
2015-08-04,0.43953079264611006
2015-08-05,-0.32302909903228283
2015-08-06,0.13170735277235507
2015-08-07,-0.5033537550932832
2015-08-09,-0.800682544708252
2015-08-10,0.03746969986241311
2015-08-11,-0.06376167177222669
2015-08-12,0.15706909606233238
2015-08-13,0.05029792225231295
2015-08-14,0.10433905406130685
2015-08-17,0.42670197660724324
2015-08-18,-0.13385677311037267
2015-08-19,0.018037606962025166
2015-08-20,0.2708771144124595
2015-08-21,-0.407653845846653
2015-08-23,-0.08333233743906021
2015-08-24,-0.013599553455909094
2015-08-25,-0.25554821971389985
2015-08-26,0.01537999738421705
2015-08-27,0.14526131500800452
2015-08-28,0.013130141215191947
2015-08-29,-0.46877681463956833
2015-08-30,-0.49288471788167953
2015-08-31,-0.1260459246734778
2015-09-01,-0.15035177394747734
2015-09-02,-0.11388660222291946
2015-09-03,-0.16290326043963432
2015-09-04,-0.17951775093873343
2015-09-05,-0.004709556698799133
2015-09-06,-0.12079092860221863
2015-09-07,-0.8191097974777222
2015-09-08,0.021682710386812687
2015-09-09,-0.19153121812269092
2015-09-10,0.24638771017392477
2015-09-11,-0.3643118105828762
2015-09-14,0.27505253893988474
2015-09-15,0.2125664193715368
2015-09-16,-0.33393696658313277
2015-09-17,-0.4170991080728444
2015-09-18,-0.18350879549980165
2015-09-19,-0.4623478601376216
2015-09-20,0.13540714979171753
2015-09-21,0.17176465783268213
2015-09-22,-0.04450421128422022
2015-09-23,-0.23409603598217169
2015-09-24,-0.3001090012490749
2015-09-25,-0.26802974194288254
2015-09-27,-0.05671122670173645
2015-09-28,0.10370545172029072
2015-09-29,-0.2339007318019867
2015-09-30,0.03885422477667982
2015-10-01,-0.10251993763570984
2015-10-02,0.09902560128830373
2015-10-04,-0.779577374458313
2015-10-05,-0.04550538191364871
2015-10-06,0.07926331367343664
2015-10-07,-0.22271408140659332
2015-10-08,0.061885895376855675
2015-10-09,-0.17663364029592937
2015-10-13,0.04079656861722469
2015-10-14,-0.2434000400826335
2015-10-15,0.019135214920554842
2015-10-16,-0.0749915453294913
2015-10-19,-0.12374305192913328
2015-10-20,-0.23128262162208557
2015-10-21,0.23920710757374763
2015-10-22,0.08701057865151338
2015-10-23,0.015510819852352142
2015-10-25,-0.93675696849823
2015-10-26,-0.4024430066347122
2015-10-27,0.12168672867119312
2015-10-28,-0.48885959573090076
2015-10-29,-0.2721862234175205
2015-10-30,0.051647945665396176
2015-11-01,0.6980292201042175
2015-11-02,0.17037089417378107
2015-11-03,-0.07261943934779418
2015-11-04,0.3101077909496697
2015-11-05,0.1054907978978008
2015-11-06,-0.10524238376981682
2015-11-07,-0.48201317340135574
2015-11-09,0.26715596425144567
2015-11-10,0.15948951976994674
2015-11-11,0.15598689788021147
